IVC9810,TKM-IVC-274122
JAM9590,TKM-JAM-274128
JPN6680,TKM-JPN-274134
JOR9260,TKM-JOR-274140
KZH3400,TKM-KZH-274146
KEY3760,TKM-KEY-274152
KIR1070,TKM-KIR-274158
KOS1790,TKM-KOS-274164
KUW4120,TKM-KUW-274170
KYG6590,TKM-KYG-274176
LAO2100,TKM-LAO-274182
LAT2060,TKM-LAT-274188
LEB3720,TKM-LEB-274194
LES8190,TKM-LES-274200
LIB9040,TKM-LIB-274206
LBY9400,TKM-LBY-274212
LIE2280,TKM-LIE-274218
LIT9840,TKM-LIT-274224
LXB2240,TKM-LXB-274230
MAU3960,TKM-MAU-274236
MAC840,TKM-MAC-274242
MAD6720,TKM-MAD-274248
MAW3850,TKM-MAW-274254
MYL6400,TKM-MYL-274260
MDL7130,TKM-MDL-274266
MAL5240,TKM-MAL-274272
MAA5810,TKM-MAA-274278
MAI7320,TKM-MAI-274284
MAN40,TKM-MAN-274290
MAU2730,TKM-MAU-274296
MEX2550,TKM-MEX-274302
MOD5790,TKM-MOD-274308
MOC2050,TKM-MOC-274314
MON5040,TKM-MON-274320
MOG7540,TKM-MOG-274326
MOR9440,TKM-MOR-274332
MOZ5060,TKM-MOZ-274338
MYN8420,TKM-MYN-274344
NMB1890,TKM-NMB-274350
NEP9580,TKM-NEP-274356
NTR8080,TKM-NTR-274362
NCA3030,TKM-NCA-274368
NZL6480,TKM-NZL-274374
NCG5670,TKM-NCG-274380
NGR5290,TKM-NGR-274386
NIG7880,TKM-NIG-274392
PRK9900,TKM-PRK-274398
NCY3630,TKM-NCY-274404
NMI8920,TKM-NMI-274410
NRW1520,TKM-NRW-274416
OMN1880,TKM-OMN-274422
PAK4360,TKM-PAK-274428
PAU9210,TKM-PAU-274434
PAT280,TKM-PAT-274440
PAN7480,TKM-PAN-274446
PNG7940,TKM-PNG-274452
PRG430,TKM-PRG-274458
PER4280,TKM-PER-274464
PHP6810,TKM-PHP-274470
POL1590,TKM-POL-274476
PTR1340,TKM-PTR-274482
PRO2150,TKM-PRO-274488
QTR6290,TKM-QTR-274494
ROM2850,TKM-ROM-274500
RUS3350,TKM-RUS-274506
RWN2380,TKM-RWN-274512
SKN2890,TKM-SKN-274518
SLU2920,TKM-SLU-274524
SAM1440,TKM-SAM-274530
SMA6820,TKM-SMA-274536
STP5690,TKM-STP-274542
SAU2610,TKM-SAU-274548
SEN1170,TKM-SEN-274554
SER810,TKM-SER-274560
SYC4250,TKM-SYC-274566
SLE6770,TKM-SLE-274572
SGP6260,TKM-SGP-274578
SLO6140,TKM-SLO-274584
SLO3580,TKM-SLO-274590
SOS1000,TKM-SOS-274596
SOM9940,TKM-SOM-274602
SOI5780,TKM-SOI-274608
ZSA2900,TKM-ZSA-274614
SGI510,TKM-SGI-274620
KOR5930,TKM-KOR-274626
SSU3120,TKM-SSU-274632
ESP3550,TKM-ESP-274638
SRL4120,TKM-SRL-274644
SUD9690,TKM-SUD-274650
SUR3550,TKM-SUR-274656
SWZ4330,TKM-SWZ-274662
SWE3380,TKM-SWE-274668
SWI2840,TKM-SWI-274674
SYR6060,TKM-SYR-274680
TWN2370,TKM-TWN-274686
TAJ2170,TKM-TAJ-274692
TAN7830,TKM-TAN-274698
THA8730,TKM-THA-274704
BAH4830,TKM-BAH-274710
GAM7570,TKM-GAM-274716
TOG7290,TKM-TOG-274722
TOG6180,TKM-TOG-274728
TAT3880,TKM-TAT-274734
TUN1570,TKM-TUN-274740
TUR3580,TKM-TUR-274746
TCI3630,TKM-TCI-274752
TVL1730,TKM-TVL-274758
UGN4620,TKM-UGN-274764
UKR2920,TKM-UKR-274770
UAE1150,TKM-UAE-274776
GRB5740,TKM-GRB-274782
UVG9510,TKM-UVG-274788
URG5370,TKM-URG-274794
UZB300,TKM-UZB-274800
VNT810,TKM-VNT-274806
VAT20,TKM-VAT-274812
VEN7960,TKM-VEN-274818
VNM5800,TKM-VNM-274824
WSA9700,TKM-WSA-274830
YMN3790,TKM-YMN-274836
ZMB5360,TKM-ZMB-274842
ZMV4830,TKM-ZMV-274848
GUI8570,TKM-GUI-274854
GUI9110,TKM-GUB-274860
GUI2360,TKM-GUY-274866
GUI1050,TKM-HAI-274872
GUI2440,TKM-HON-274878
GUI9340,TKM-HKG-274884
GUI9550,TKM-HUN-274890
GUI7680,TKM-ICE-274896
GUI8050,TKM-IND-274902
GUI9820,TKM-IND-274908
GUI930,TKM-IND-274914
AFG7770,TCI-AFG-274920
ALD3350,TCI-ALD-274926
ALB6490,TCI-ALB-274932
DZA270,TCI-DZA-274938
ASM7630,TCI-ASM-274944
AND4260,TCI-AND-274950
AGO2110,TCI-AGO-274956
ARG4290,TCI-ARG-274962
ARM8620,TCI-ARM-274968
ABW1350,TCI-ABW-274974
AUS220,TCI-AUS-274980
AUT1670,TCI-AUT-274986
AZE110,TCI-AZE-274992
BHR3730,TCI-BHR-274998
BGD7840,TCI-BGD-275004
BRB3240,TCI-BRB-275010
BLR4130,TCI-BLR-275016
BEL9800,TCI-BEL-275022
BLZ8620,TCI-BLZ-275028
BEN2810,TCI-BEN-275034
BMU840,TCI-BMU-275040
BTN5050,TCI-BTN-275046
BOL3130,TCI-BOL-275052
BIH8950,TCI-BIH-275058
BWA8140,TCI-BWA-275064
BRA3640,TCI-BRA-275070
BRN870,TCI-BRN-275076
BGR1780,TCI-BGR-275082
BFA4030,TCI-BFA-275088
BDI3990,TCI-BDI-275094
KHM6760,TCI-KHM-275100
CMR120,TCI-CMR-275106
CAN940,TCI-CAN-275112
CPV5700,TCI-CPV-275118
CYM4670,TCI-CYM-275124
CAF9020,TCI-CAF-275130
TCD6520,TCI-TCD-275136
CHL2800,TCI-CHL-275142
CHN8650,TCI-CHN-275148
COL6190,TCI-COL-275154
COM310,TCI-COM-275160
COG7710,TCI-COG-275166
COD7090,TCI-COD-275172
COK8560,TCI-COK-275178
CRI5860,TCI-CRI-275184
HRV6830,TCI-HRV-275190
CUB5280,TCI-CUB-275196
CUW8290,TCI-CUW-275202
CYP2700,TCI-CYP-275208
CZE7150,TCI-CZE-275214
DNK7960,TCI-DNK-275220
DJI2450,TCI-DJI-275226
DMA9210,TCI-DMA-275232
DOM4880,TCI-DOM-275238
TLS8410,TCI-TLS-275244
ECU5000,TCI-ECU-275250
EGY1240,TCI-EGY-275256
SLV8560,TCI-SLV-275262
GNQ2270,TCI-GNQ-275268
ERI9360,TCI-ERI-275274
EST4370,TCI-EST-275280
ETH4070,TCI-ETH-275286
FLK8580,TCI-FLK-275292
FRO2370,TCI-FRO-275298
FSM8180,TCI-FSM-275304
FJI110,TCI-FJI-275310
FIN7760,TCI-FIN-275316
FRA7630,TCI-FRA-275322
PYF6060,TCI-PYF-275328
GAB8180,TCI-GAB-275334
GEO3690,TCI-GEO-275340
DEU9960,TCI-DEU-275346
GHA4700,TCI-GHA-275352
GBR4990,TCI-GBR-275358
GRC6440,TCI-GRC-275364
GRD1390,TCI-GRD-275370
GRE6690,TCI-GRE-275376
GUM4640,TCI-GUM-275382
GUA3550,TCI-GUA-275388
GUI6110,TCI-GUI-275394
GUB2990,TCI-GUB-275400
GUY5680,TCI-GUY-275406
HAI3110,TCI-HAI-275412
HON8010,TCI-HON-275418
HKG8780,TCI-HKG-275424
HUN7360,TCI-HUN-275430
ICE5220,TCI-ICE-275436
IND4160,TCI-IND-275442
INA9240,TCI-INA-275448
IRN6240,TCI-IRN-275454
IRQ4520,TCI-IRQ-275460
IRL5500,TCI-IRL-275466
ISM9730,TCI-ISM-275472
ISR9300,TCI-ISR-275478
ITA6600,TCI-ITA-275484
IVC9810,TCI-IVC-275490
JAM9590,TCI-JAM-275496
JPN6680,TCI-JPN-275502
JOR9260,TCI-JOR-275508
KZH3400,TCI-KZH-275514
KEY3760,TCI-KEY-275520
KIR1070,TCI-KIR-275526
KOS1790,TCI-KOS-275532
KUW4120,TCI-KUW-275538
KYG6590,TCI-KYG-275544
LAO2100,TCI-LAO-275550
LAT2060,TCI-LAT-275556
LEB3720,TCI-LEB-275562
LES8190,TCI-LES-275568
LIB9040,TCI-LIB-275574
LBY9400,TCI-LBY-275580
LIE2280,TCI-LIE-275586
LIT9840,TCI-LIT-275592
LXB2240,TCI-LXB-275598
MAU3960,TCI-MAU-275604
MAC840,TCI-MAC-275610
MAD6720,TCI-MAD-275616
MAW3850,TCI-MAW-275622
MYL6400,TCI-MYL-275628
MDL7130,TCI-MDL-275634
MAL5240,TCI-MAL-275640
MAA5810,TCI-MAA-275646
MAI7320,TCI-MAI-275652
MAN40,TCI-MAN-275658
MAU2730,TCI-MAU-275664
MEX2550,TCI-MEX-275670
MOD5790,TCI-MOD-275676
MOC2050,TCI-MOC-275682
MON5040,TCI-MON-275688
MOG7540,TCI-MOG-275694
MOR9440,TCI-MOR-275700
MOZ5060,TCI-MOZ-275706
MYN8420,TCI-MYN-275712
NMB1890,TCI-NMB-275718
NEP9580,TCI-NEP-275724
NTR8080,TCI-NTR-275730
NCA3030,TCI-NCA-275736
NZL6480,TCI-NZL-275742
NCG5670,TCI-NCG-275748
NGR5290,TCI-NGR-275754
NIG7880,TCI-NIG-275760
PRK9900,TCI-PRK-275766
NCY3630,TCI-NCY-275772
NMI8920,TCI-NMI-275778
NRW1520,TCI-NRW-275784
OMN1880,TCI-OMN-275790
PAK4360,TCI-PAK-275796
PAU9210,TCI-PAU-275802
PAT280,TCI-PAT-275808
PAN7480,TCI-PAN-275814
PNG7940,TCI-PNG-275820
PRG430,TCI-PRG-275826
PER4280,TCI-PER-275832
PHP6810,TCI-PHP-275838
POL1590,TCI-POL-275844
PTR1340,TCI-PTR-275850
PRO2150,TCI-PRO-275856
QTR6290,TCI-QTR-275862
ROM2850,TCI-ROM-275868
RUS3350,TCI-RUS-275874
RWN2380,TCI-RWN-275880
SKN2890,TCI-SKN-275886
SLU2920,TCI-SLU-275892
SAM1440,TCI-SAM-275898
SMA6820,TCI-SMA-275904
STP5690,TCI-STP-275910
SAU2610,TCI-SAU-275916
SEN1170,TCI-SEN-275922
SER810,TCI-SER-275928
SYC4250,TCI-SYC-275934
SLE6770,TCI-SLE-275940
SGP6260,TCI-SGP-275946
SLO6140,TCI-SLO-275952
SLO3580,TCI-SLO-275958
SOS1000,TCI-SOS-275964
SOM9940,TCI-SOM-275970
SOI5780,TCI-SOI-275976
ZSA2900,TCI-ZSA-275982
SGI510,TCI-SGI-275988
KOR5930,TCI-KOR-275994
SSU3120,TCI-SSU-276000
ESP3550,TCI-ESP-276006
SRL4120,TCI-SRL-276012
SUD9690,TCI-SUD-276018
SUR3550,TCI-SUR-276024
SWZ4330,TCI-SWZ-276030
SWE3380,TCI-SWE-276036
SWI2840,TCI-SWI-276042
SYR6060,TCI-SYR-276048
TWN2370,TCI-TWN-276054
TAJ2170,TCI-TAJ-276060
TAN7830,TCI-TAN-276066
THA8730,TCI-THA-276072
BAH4830,TCI-BAH-276078
GAM7570,TCI-GAM-276084
TOG7290,TCI-TOG-276090
TOG6180,TCI-TOG-276096
TAT3880,TCI-TAT-276102
TUN1570,TCI-TUN-276108
TUR3580,TCI-TUR-276114
TKM4170,TCI-TKM-276120
TVL1730,TCI-TVL-276126
UGN4620,TCI-UGN-276132
UKR2920,TCI-UKR-276138
UAE1150,TCI-UAE-276144
GRB5740,TCI-GRB-276150
UVG9510,TCI-UVG-276156
URG5370,TCI-URG-276162
UZB300,TCI-UZB-276168
VNT810,TCI-VNT-276174
VAT20,TCI-VAT-276180
VEN7960,TCI-VEN-276186
VNM5800,TCI-VNM-276192
WSA9700,TCI-WSA-276198
YMN3790,TCI-YMN-276204
ZMB5360,TCI-ZMB-276210
ZMV4830,TCI-ZMV-276216
GUI8570,TCI-GUI-276222
GUI9110,TCI-GUB-276228
GUI2360,TCI-GUY-276234
GUI1050,TCI-HAI-276240
GUI2440,TCI-HON-276246
GUI9340,TCI-HKG-276252
GUI9550,TCI-HUN-276258
GUI7680,TCI-ICE-276264
GUI8050,TCI-IND-276270
GUI9820,TCI-IND-276276
GUI930,TCI-IND-276282
AFG7770,TVL-AFG-276288
ALD3350,TVL-ALD-276294
ALB6490,TVL-ALB-276300
DZA270,TVL-DZA-276306
ASM7630,TVL-ASM-276312
AND4260,TVL-AND-276318
AGO2110,TVL-AGO-276324
ARG4290,TVL-ARG-276330
ARM8620,TVL-ARM-276336
ABW1350,TVL-ABW-276342
AUS220,TVL-AUS-276348
AUT1670,TVL-AUT-276354
AZE110,TVL-AZE-276360
BHR3730,TVL-BHR-276366
BGD7840,TVL-BGD-276372
BRB3240,TVL-BRB-276378
BLR4130,TVL-BLR-276384
BEL9800,TVL-BEL-276390
BLZ8620,TVL-BLZ-276396
BEN2810,TVL-BEN-276402
BMU840,TVL-BMU-276408
BTN5050,TVL-BTN-276414
BOL3130,TVL-BOL-276420
BIH8950,TVL-BIH-276426
BWA8140,TVL-BWA-276432
BRA3640,TVL-BRA-276438
BRN870,TVL-BRN-276444
BGR1780,TVL-BGR-276450
BFA4030,TVL-BFA-276456
BDI3990,TVL-BDI-276462
KHM6760,TVL-KHM-276468
CMR120,TVL-CMR-276474
CAN940,TVL-CAN-276480
CPV5700,TVL-CPV-276486
CYM4670,TVL-CYM-276492
CAF9020,TVL-CAF-276498
TCD6520,TVL-TCD-276504
CHL2800,TVL-CHL-276510
CHN8650,TVL-CHN-276516
COL6190,TVL-COL-276522
COM310,TVL-COM-276528
COG7710,TVL-COG-276534
COD7090,TVL-COD-276540
COK8560,TVL-COK-276546
CRI5860,TVL-CRI-276552
HRV6830,TVL-HRV-276558
CUB5280,TVL-CUB-276564
CUW8290,TVL-CUW-276570
CYP2700,TVL-CYP-276576
CZE7150,TVL-CZE-276582
DNK7960,TVL-DNK-276588
DJI2450,TVL-DJI-276594
DMA9210,TVL-DMA-276600
DOM4880,TVL-DOM-276606
TLS8410,TVL-TLS-276612
ECU5000,TVL-ECU-276618
EGY1240,TVL-EGY-276624
SLV8560,TVL-SLV-276630
GNQ2270,TVL-GNQ-276636
ERI9360,TVL-ERI-276642
EST4370,TVL-EST-276648
ETH4070,TVL-ETH-276654
FLK8580,TVL-FLK-276660
FRO2370,TVL-FRO-276666
FSM8180,TVL-FSM-276672
FJI110,TVL-FJI-276678
FIN7760,TVL-FIN-276684
FRA7630,TVL-FRA-276690
PYF6060,TVL-PYF-276696
GAB8180,TVL-GAB-276702
GEO3690,TVL-GEO-276708
DEU9960,TVL-DEU-276714
GHA4700,TVL-GHA-276720
GBR4990,TVL-GBR-276726
GRC6440,TVL-GRC-276732
GRD1390,TVL-GRD-276738
GRE6690,TVL-GRE-276744
GUM4640,TVL-GUM-276750
GUA3550,TVL-GUA-276756
GUI6110,TVL-GUI-276762
GUB2990,TVL-GUB-276768
GUY5680,TVL-GUY-276774
HAI3110,TVL-HAI-276780
HON8010,TVL-HON-276786
HKG8780,TVL-HKG-276792
HUN7360,TVL-HUN-276798
ICE5220,TVL-ICE-276804
IND4160,TVL-IND-276810
INA9240,TVL-INA-276816
IRN6240,TVL-IRN-276822
IRQ4520,TVL-IRQ-276828
IRL5500,TVL-IRL-276834
ISM9730,TVL-ISM-276840
ISR9300,TVL-ISR-276846
ITA6600,TVL-ITA-276852
IVC9810,TVL-IVC-276858
JAM9590,TVL-JAM-276864
JPN6680,TVL-JPN-276870
JOR9260,TVL-JOR-276876
KZH3400,TVL-KZH-276882
KEY3760,TVL-KEY-276888
KIR1070,TVL-KIR-276894
KOS1790,TVL-KOS-276900
KUW4120,TVL-KUW-276906
KYG6590,TVL-KYG-276912
LAO2100,TVL-LAO-276918
LAT2060,TVL-LAT-276924
LEB3720,TVL-LEB-276930
LES8190,TVL-LES-276936
LIB9040,TVL-LIB-276942
LBY9400,TVL-LBY-276948
LIE2280,TVL-LIE-276954
LIT9840,TVL-LIT-276960
LXB2240,TVL-LXB-276966
MAU3960,TVL-MAU-276972
MAC840,TVL-MAC-276978
MAD6720,TVL-MAD-276984
MAW3850,TVL-MAW-276990
MYL6400,TVL-MYL-276996
MDL7130,TVL-MDL-277002
MAL5240,TVL-MAL-277008
MAA5810,TVL-MAA-277014
MAI7320,TVL-MAI-277020
MAN40,TVL-MAN-277026
MAU2730,TVL-MAU-277032
MEX2550,TVL-MEX-277038
MOD5790,TVL-MOD-277044
MOC2050,TVL-MOC-277050
MON5040,TVL-MON-277056
MOG7540,TVL-MOG-277062
MOR9440,TVL-MOR-277068
MOZ5060,TVL-MOZ-277074
MYN8420,TVL-MYN-277080
NMB1890,TVL-NMB-277086
NEP9580,TVL-NEP-277092
NTR8080,TVL-NTR-277098
NCA3030,TVL-NCA-277104
NZL6480,TVL-NZL-277110
NCG5670,TVL-NCG-277116
NGR5290,TVL-NGR-277122
NIG7880,TVL-NIG-277128
PRK9900,TVL-PRK-277134
NCY3630,TVL-NCY-277140
NMI8920,TVL-NMI-277146
NRW1520,TVL-NRW-277152
OMN1880,TVL-OMN-277158
PAK4360,TVL-PAK-277164
PAU9210,TVL-PAU-277170
PAT280,TVL-PAT-277176
PAN7480,TVL-PAN-277182
PNG7940,TVL-PNG-277188
PRG430,TVL-PRG-277194
PER4280,TVL-PER-277200
PHP6810,TVL-PHP-277206
POL1590,TVL-POL-277212
PTR1340,TVL-PTR-277218
PRO2150,TVL-PRO-277224
QTR6290,TVL-QTR-277230
ROM2850,TVL-ROM-277236
RUS3350,TVL-RUS-277242
RWN2380,TVL-RWN-277248
SKN2890,TVL-SKN-277254
SLU2920,TVL-SLU-277260
SAM1440,TVL-SAM-277266
SMA6820,TVL-SMA-277272
STP5690,TVL-STP-277278
SAU2610,TVL-SAU-277284
SEN1170,TVL-SEN-277290
SER810,TVL-SER-277296
SYC4250,TVL-SYC-277302
SLE6770,TVL-SLE-277308
SGP6260,TVL-SGP-277314
SLO6140,TVL-SLO-277320
SLO3580,TVL-SLO-277326
SOS1000,TVL-SOS-277332
SOM9940,TVL-SOM-277338
SOI5780,TVL-SOI-277344
ZSA2900,TVL-ZSA-277350
SGI510,TVL-SGI-277356
KOR5930,TVL-KOR-277362
SSU3120,TVL-SSU-277368
ESP3550,TVL-ESP-277374
SRL4120,TVL-SRL-277380
SUD9690,TVL-SUD-277386
SUR3550,TVL-SUR-277392
SWZ4330,TVL-SWZ-277398
SWE3380,TVL-SWE-277404
SWI2840,TVL-SWI-277410
SYR6060,TVL-SYR-277416
TWN2370,TVL-TWN-277422
TAJ2170,TVL-TAJ-277428
TAN7830,TVL-TAN-277434
THA8730,TVL-THA-277440
BAH4830,TVL-BAH-277446
GAM7570,TVL-GAM-277452
TOG7290,TVL-TOG-277458
TOG6180,TVL-TOG-277464
TAT3880,TVL-TAT-277470
TUN1570,TVL-TUN-277476
TUR3580,TVL-TUR-277482
TKM4170,TVL-TKM-277488
TCI3630,TVL-TCI-277494
UGN4620,TVL-UGN-277500
UKR2920,TVL-UKR-277506
UAE1150,TVL-UAE-277512
GRB5740,TVL-GRB-277518
UVG9510,TVL-UVG-277524
URG5370,TVL-URG-277530
UZB300,TVL-UZB-277536
VNT810,TVL-VNT-277542
VAT20,TVL-VAT-277548
VEN7960,TVL-VEN-277554
VNM5800,TVL-VNM-277560
WSA9700,TVL-WSA-277566
YMN3790,TVL-YMN-277572
ZMB5360,TVL-ZMB-277578
ZMV4830,TVL-ZMV-277584
GUI8570,TVL-GUI-277590
GUI9110,TVL-GUB-277596
GUI2360,TVL-GUY-277602
GUI1050,TVL-HAI-277608
GUI2440,TVL-HON-277614
GUI9340,TVL-HKG-277620
GUI9550,TVL-HUN-277626
GUI7680,TVL-ICE-277632
GUI8050,TVL-IND-277638
GUI9820,TVL-IND-277644
GUI930,TVL-IND-277650
AFG7770,UGN-AFG-277656
ALD3350,UGN-ALD-277662
ALB6490,UGN-ALB-277668
DZA270,UGN-DZA-277674
ASM7630,UGN-ASM-277680
AND4260,UGN-AND-277686
AGO2110,UGN-AGO-277692
ARG4290,UGN-ARG-277698
ARM8620,UGN-ARM-277704
ABW1350,UGN-ABW-277710
AUS220,UGN-AUS-277716
AUT1670,UGN-AUT-277722
AZE110,UGN-AZE-277728
BHR3730,UGN-BHR-277734
BGD7840,UGN-BGD-277740
BRB3240,UGN-BRB-277746
BLR4130,UGN-BLR-277752
BEL9800,UGN-BEL-277758
BLZ8620,UGN-BLZ-277764
BEN2810,UGN-BEN-277770
BMU840,UGN-BMU-277776
BTN5050,UGN-BTN-277782
BOL3130,UGN-BOL-277788
BIH8950,UGN-BIH-277794
BWA8140,UGN-BWA-277800
BRA3640,UGN-BRA-277806
BRN870,UGN-BRN-277812
BGR1780,UGN-BGR-277818
BFA4030,UGN-BFA-277824
BDI3990,UGN-BDI-277830
KHM6760,UGN-KHM-277836
CMR120,UGN-CMR-277842
CAN940,UGN-CAN-277848
CPV5700,UGN-CPV-277854
CYM4670,UGN-CYM-277860
CAF9020,UGN-CAF-277866
TCD6520,UGN-TCD-277872
CHL2800,UGN-CHL-277878
CHN8650,UGN-CHN-277884
COL6190,UGN-COL-277890
COM310,UGN-COM-277896
COG7710,UGN-COG-277902
COD7090,UGN-COD-277908
COK8560,UGN-COK-277914
CRI5860,UGN-CRI-277920
HRV6830,UGN-HRV-277926
CUB5280,UGN-CUB-277932
CUW8290,UGN-CUW-277938
CYP2700,UGN-CYP-277944
CZE7150,UGN-CZE-277950
DNK7960,UGN-DNK-277956
DJI2450,UGN-DJI-277962
DMA9210,UGN-DMA-277968
DOM4880,UGN-DOM-277974
TLS8410,UGN-TLS-277980
ECU5000,UGN-ECU-277986
EGY1240,UGN-EGY-277992
SLV8560,UGN-SLV-277998
GNQ2270,UGN-GNQ-278004
ERI9360,UGN-ERI-278010
EST4370,UGN-EST-278016
ETH4070,UGN-ETH-278022
FLK8580,UGN-FLK-278028
FRO2370,UGN-FRO-278034
FSM8180,UGN-FSM-278040
FJI110,UGN-FJI-278046
FIN7760,UGN-FIN-278052
FRA7630,UGN-FRA-278058
PYF6060,UGN-PYF-278064
GAB8180,UGN-GAB-278070
GEO3690,UGN-GEO-278076
DEU9960,UGN-DEU-278082
GHA4700,UGN-GHA-278088
GBR4990,UGN-GBR-278094
GRC6440,UGN-GRC-278100
GRD1390,UGN-GRD-278106
GRE6690,UGN-GRE-278112
GUM4640,UGN-GUM-278118
GUA3550,UGN-GUA-278124
GUI6110,UGN-GUI-278130
GUB2990,UGN-GUB-278136
GUY5680,UGN-GUY-278142
HAI3110,UGN-HAI-278148
HON8010,UGN-HON-278154
HKG8780,UGN-HKG-278160
HUN7360,UGN-HUN-278166
ICE5220,UGN-ICE-278172
IND4160,UGN-IND-278178
INA9240,UGN-INA-278184
IRN6240,UGN-IRN-278190
IRQ4520,UGN-IRQ-278196
IRL5500,UGN-IRL-278202
ISM9730,UGN-ISM-278208
ISR9300,UGN-ISR-278214
ITA6600,UGN-ITA-278220
IVC9810,UGN-IVC-278226
JAM9590,UGN-JAM-278232
JPN6680,UGN-JPN-278238
JOR9260,UGN-JOR-278244
KZH3400,UGN-KZH-278250
KEY3760,UGN-KEY-278256
KIR1070,UGN-KIR-278262
KOS1790,UGN-KOS-278268
KUW4120,UGN-KUW-278274
KYG6590,UGN-KYG-278280
LAO2100,UGN-LAO-278286
LAT2060,UGN-LAT-278292
LEB3720,UGN-LEB-278298
LES8190,UGN-LES-278304
LIB9040,UGN-LIB-278310
LBY9400,UGN-LBY-278316
LIE2280,UGN-LIE-278322
LIT9840,UGN-LIT-278328
LXB2240,UGN-LXB-278334
MAU3960,UGN-MAU-278340
MAC840,UGN-MAC-278346
MAD6720,UGN-MAD-278352
MAW3850,UGN-MAW-278358
MYL6400,UGN-MYL-278364
MDL7130,UGN-MDL-278370
MAL5240,UGN-MAL-278376
MAA5810,UGN-MAA-278382
MAI7320,UGN-MAI-278388
MAN40,UGN-MAN-278394
MAU2730,UGN-MAU-278400
MEX2550,UGN-MEX-278406
MOD5790,UGN-MOD-278412
MOC2050,UGN-MOC-278418
MON5040,UGN-MON-278424
MOG7540,UGN-MOG-278430
MOR9440,UGN-MOR-278436
MOZ5060,UGN-MOZ-278442
MYN8420,UGN-MYN-278448
NMB1890,UGN-NMB-278454
NEP9580,UGN-NEP-278460
NTR8080,UGN-NTR-278466
NCA3030,UGN-NCA-278472
NZL6480,UGN-NZL-278478
NCG5670,UGN-NCG-278484
NGR5290,UGN-NGR-278490
NIG7880,UGN-NIG-278496
PRK9900,UGN-PRK-278502
NCY3630,UGN-NCY-278508
NMI8920,UGN-NMI-278514
NRW1520,UGN-NRW-278520
OMN1880,UGN-OMN-278526
PAK4360,UGN-PAK-278532
PAU9210,UGN-PAU-278538
PAT280,UGN-PAT-278544
PAN7480,UGN-PAN-278550
PNG7940,UGN-PNG-278556
PRG430,UGN-PRG-278562
PER4280,UGN-PER-278568
PHP6810,UGN-PHP-278574
POL1590,UGN-POL-278580
PTR1340,UGN-PTR-278586
PRO2150,UGN-PRO-278592
QTR6290,UGN-QTR-278598
ROM2850,UGN-ROM-278604
RUS3350,UGN-RUS-278610
RWN2380,UGN-RWN-278616
SKN2890,UGN-SKN-278622
SLU2920,UGN-SLU-278628
SAM1440,UGN-SAM-278634
SMA6820,UGN-SMA-278640
STP5690,UGN-STP-278646
SAU2610,UGN-SAU-278652
SEN1170,UGN-SEN-278658
SER810,UGN-SER-278664
SYC4250,UGN-SYC-278670
SLE6770,UGN-SLE-278676
SGP6260,UGN-SGP-278682
SLO6140,UGN-SLO-278688
SLO3580,UGN-SLO-278694
SOS1000,UGN-SOS-278700
SOM9940,UGN-SOM-278706
SOI5780,UGN-SOI-278712
ZSA2900,UGN-ZSA-278718
SGI510,UGN-SGI-278724
KOR5930,UGN-KOR-278730
SSU3120,UGN-SSU-278736
ESP3550,UGN-ESP-278742
SRL4120,UGN-SRL-278748
SUD9690,UGN-SUD-278754
SUR3550,UGN-SUR-278760
SWZ4330,UGN-SWZ-278766
SWE3380,UGN-SWE-278772
SWI2840,UGN-SWI-278778
SYR6060,UGN-SYR-278784
TWN2370,UGN-TWN-278790
TAJ2170,UGN-TAJ-278796
TAN7830,UGN-TAN-278802
THA8730,UGN-THA-278808
BAH4830,UGN-BAH-278814
GAM7570,UGN-GAM-278820
TOG7290,UGN-TOG-278826
TOG6180,UGN-TOG-278832
TAT3880,UGN-TAT-278838
TUN1570,UGN-TUN-278844
TUR3580,UGN-TUR-278850
TKM4170,UGN-TKM-278856
TCI3630,UGN-TCI-278862
TVL1730,UGN-TVL-278868
UKR2920,UGN-UKR-278874
UAE1150,UGN-UAE-278880
GRB5740,UGN-GRB-278886
UVG9510,UGN-UVG-278892
URG5370,UGN-URG-278898
UZB300,UGN-UZB-278904
VNT810,UGN-VNT-278910
VAT20,UGN-VAT-278916
VEN7960,UGN-VEN-278922
VNM5800,UGN-VNM-278928
WSA9700,UGN-WSA-278934
YMN3790,UGN-YMN-278940
ZMB5360,UGN-ZMB-278946
ZMV4830,UGN-ZMV-278952
GUI8570,UGN-GUI-278958
GUI9110,UGN-GUB-278964
GUI2360,UGN-GUY-278970
GUI1050,UGN-HAI-278976
GUI2440,UGN-HON-278982
GUI9340,UGN-HKG-278988
GUI9550,UGN-HUN-278994
GUI7680,UGN-ICE-279000
GUI8050,UGN-IND-279006
GUI9820,UGN-IND-279012
GUI930,UGN-IND-279018
AFG7770,UKR-AFG-279024
ALD3350,UKR-ALD-279030
ALB6490,UKR-ALB-279036
DZA270,UKR-DZA-279042
ASM7630,UKR-ASM-279048
AND4260,UKR-AND-279054
AGO2110,UKR-AGO-279060
ARG4290,UKR-ARG-279066
ARM8620,UKR-ARM-279072
ABW1350,UKR-ABW-279078
AUS220,UKR-AUS-279084
AUT1670,UKR-AUT-279090
AZE110,UKR-AZE-279096
BHR3730,UKR-BHR-279102
BGD7840,UKR-BGD-279108
